Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
Greys,10.0,325.566538051717,41407.36311398,Military,108.52217935057199,No,381.556686032049,Yes,Female,By_16:00,0.251603407552466,,3.4503231593407704,3.24635566445068,1.92315006395802,9.021938543301081,8911.0,13.940144935622802,411.85138467687403,4639.26962967424,49767.0827593542,Maybe,145585.50465576,20.2941219242635,156.126955232333,62.2909221798182,11895.5855903483,30.0,30-45,,633.441660957161,6.0,Car,Student_or_Unemployed,449.23949228953904,0.0,Yes
Greens,8.0,385.857964807015,33921.743544709905,Education,128.619321602338,No,263.737540535225,Yes,Male,By_16:00,0.9855029657483101,0.671709787799045,8.35448681609705,8.703801401425151,9.6439659059979,4.20446003321558,7278.0,64.7358385147527,480.051654935195,3597.47871522264,57862.7869631156,No,69557.4902875697,21.91008112571,281.152420706773,10.1106551010162,16681.5492110481,100.0,Below_30,1.0,,15.0,Public_or_other,Industry_or_other,651.092016487005,0.0,No
Pinks,2.0,132.707684986409,30539.5052644552,Healthcare,44.2358949954695,No,690.3783741141209,No,Female,By_16:00,0.10723848850466301,0.269355839816853,9.867421411909161,6.05355949606746,7.36965190852061,4.43107759812847,8147.0,3.22915089782327,640.679378614157,8185.142498369521,74341.2682538338,No,476622.29944445705,25.3116451186832,236.80555532848598,98.2031092746183,2011.05030104568,,45_and_up,2.0,892.3989652241789,9.0,Foot_or_bicycle,Industry_or_other,493.49937412005096,0.0,Yes
Greens,3.0,661.1119711590779,72817.4145269607,Education,220.370657053026,No,330.431535217682,Yes,Female,By_16:00,0.703097120393068,0.49266579444520203,6.313023688271639,7.074815162923191,0.243046195246279,3.36196080781519,5621.0,39.342760201543605,537.846904777795,4380.009161732411,63974.369153125495,No,109184.99946631401,23.1915265728195,240.63442616496602,9.322835807688529,48793.5971470355,100.0,Below_30,0.0,850.350599826161,16.0,Motorcycle_or_truck,Services_or_Retail,666.490464008756,2.0,No
Whites,9.0,319.336209966484,33501.363948997,Healthcare,106.44540332216101,No,314.72814140788995,Yes,Male,After_16:00,0.591142859309912,0.8017307482659821,7.00886949896812,3.52565051987767,2.6076345751062004,7.95780570013449,7059.0,82.848640717566,308.81220549057,3764.9058250600397,42635.077662412405,No,99053.80299406471,17.573053391217197,270.337229505713,61.93167625460771,11447.0692917397,80.0,Below_30,4.0,582.876034283013,9.0,Motorcycle_or_truck,Public_Sector,546.944470401421,0.0,No
Yellows,8.0,-184.489214900691,-10602.598843551801,Financial,-61.4964049668971,Yes,172.41005956785702,Yes,Male,After_16:00,0.332721931859851,0.0614038947969675,5.15119217569008,8.119170400314031,5.55962705751881,3.8749289419502,8850.0,6.7000230075791505,586.20999446716,2896.52058461289,63356.5749277034,Yes,29725.2286401919,24.211773881051396,350.040197165754,33.666805550456,3730.3114188857103,60.0,30-45,4.0,838.934443535426,9.0,,Student_or_Unemployed,588.208885116392,1.0,Yes
Browns,3.0,645.312101530616,100277.898623518,Social,215.104033843539,No,466.18325482662596,Yes,Male,By_16:00,0.9405023953877389,0.183807055931538,6.49628384504467,2.16361263301224,2.49321823939681,6.10618099803105,9150.0,38.16676116548479,426.80109553308296,5515.434739332429,51812.5828149212,No,217326.827080747,20.6591649282609,111.06196625728799,11.0544359777123,46494.849409605704,70.0,30-45,1.0,642.551916684654,7.0,Car,Services_or_Retail,423.625210444432,0.0,Yes
Purples,3.0,188.490283266981,28049.734285464197,Social,62.8300944223269,No,446.43788209073,Yes,Male,By_16:00,0.6919013834558431,0.192801873199642,5.1409123535268,1.1408308846876,9.5210581435822,0.85391795495525,5240.0,59.9097489845008,431.66645706026605,5327.7117350278295,54178.917702672,No,199306.782565656,20.776584345369802,90.1281421629504,34.220517729408996,4020.4508595408397,70.0,Below_30,1.0,695.233972222189,9.0,Car,Industry_or_other,524.180745317753,0.0,No
Purples,6.0,215.07399252155602,25125.7664180873,Financial,71.6913308405185,No,350.47147435414496,Yes,Male,After_16:00,0.7223402932286259,0.0903791061136872,6.212613305542621,3.9720411505550097,9.25537834875286,5.213805860839781,8538.0,8.32038482185453,379.200856446594,4263.11645643464,47910.1983926505,No,122830.25433596801,19.4730803019603,192.29326591348598,33.1581724574789,5221.3382485252005,60.0,Below_30,0.0,628.852153300448,12.0,Motorcycle_or_truck,Student_or_Unemployed,505.048470126197,0.0,No
Purples,2.0,351.329659031906,41917.605830371096,Healthcare,117.109886343969,No,357.933963894841,Yes,Male,After_16:00,0.8586398251354691,0.0970410408917814,1.93415330257267,1.8956107832491398,7.81122444896027,4.46561676217243,9815.0,39.2403457313776,472.014862373146,4523.3693636947,55729.1443406293,No,128116.722509474,21.7259030277949,145.750932566542,74.4082291144878,13841.835365841202,80.0,45_and_up,3.0,718.934554363692,10.0,Car,Student_or_Unemployed,516.655563676753,0.0,Yes
Reds,9.0,773.561416011936,140433.192173868,Other,257.853805337312,No,544.623306955506,No,Male,After_16:00,0.7586795000825078,0.6068217237479979,3.99476580088958,1.08503588009626,0.643867135513574,4.99487057561055,9079.0,95.99975894670929,426.937208306799,6300.107486168659,53937.112520438604,Maybe,296614.546479151,20.6624589124044,95.5605617275882,69.6539032272995,66756.4387322696,50.0,30-45,1.0,667.478418990171,7.0,Foot_or_bicycle,Services_or_Retail,457.54520163700204,0.0,No
Blues,9.0,1112.7779193817098,185311.769514047,Environment,370.925973127237,Yes,499.59232552981797,Yes,Male,After_16:00,0.840304780984297,0.743678109254688,3.2094023399986296,5.249682285357269,8.69304945925251,4.34070574585348,9151.0,98.02752907853571,628.862804386797,6253.64886407178,73031.9948856908,Yes,249592.491728292,25.077137085137895,175.195389806111,85.3367684874684,137967.003513515,90.0,45_and_up,2.0,925.281430430231,12.0,Public_or_other,Hightech,618.691347858264,1.0,No
Browns,3.0,514.2617919034429,84802.8556545766,Education,171.420597301148,No,494.70633628464697,Yes,Female,,0.17529900837689602,0.8895033863373101,4.41371478140354,9.557595686055722,,1.22224945807829,9878.0,99.8978852061555,476.426128795906,5899.91562043828,57511.7670222052,No,244734.35916017802,21.8271878352642,32.8624028732692,80.6787586538121,29566.4417763834,100.0,45_and_up,1.0,717.1165191468159,10.0,Motorcycle_or_truck,Student_or_Unemployed,477.724739204072,5.0,No
Browns,3.0,725.11215417476,125079.66914855801,Education,241.704051391587,No,517.490991269797,No,Male,After_16:00,0.746664125705138,0.442739734426141,4.93812514236197,5.1929264748469,0.726762232370675,8.312948627863081,9874.0,95.6771911820397,424.249322818925,6023.40855833582,53354.9323292987,No,267796.926045397,20.5973134854749,86.6940453175136,9.06343404203653,58672.5525104983,100.0,30-45,2.0,664.391742972668,9.0,Car,Industry_or_other,461.636506617312,0.0,No
Browns,3.0,226.317575899947,35766.2537608287,Environment,75.43919196664899,No,474.10706329729203,Yes,Male,By_16:00,0.725103105185553,0.460134949535131,7.02810400864109,2.06032235408202,9.50516482349485,4.41363847348839,3510.0,96.8301989603788,419.788723938208,5580.64808084934,52167.8427170221,No,224777.507468383,20.488746275411998,94.3482546152602,57.0355081232265,5776.510876547571,90.0,Below_30,1.0,654.023269306976,9.0,Foot_or_bicycle,Hightech,457.605422865719,2.0,No
Pinks,2.0,303.80191505882703,68067.50446511,Healthcare,101.267305019609,No,672.156768188208,No,Male,After_16:00,0.22305883374065197,0.5704157503787429,8.11448281165212,0.0927348108962178,8.29686543438584,7.19570820219815,9361.0,,635.808923515878,7993.18552891384,72781.9973487841,No,451794.721021216,25.215251803539,223.624710714338,79.6597545500845,10366.3343709542,80.0,30-45,0.0,867.500629902988,7.0,Motorcycle_or_truck,Hightech,456.11384383975405,1.0,Yes
Greys,5.0,86.80289519732192,14754.702538136798,Military,28.9342983991073,No,509.938147959103,No,Female,By_16:00,0.39142134832218295,0.211817670147866,8.359512840397661,8.29597773961723,1.2366229016333798,0.45840432401746506,5686.0,67.0685135060921,399.72540391850896,5898.83228742805,49559.0584707506,Maybe,260036.91474396,19.9931339193861,151.04351526881902,22.2501485375687,876.127922247691,30.0,Below_30,2.0,604.487496626158,8.0,Car,Hightech,387.48163660717995,0.0,No
Blues,1.0,1088.65137311339,37193.0459303675,Financial,362.88379103779505,Yes,102.492993208654,Yes,Male,By_16:00,0.8208254503551871,0.42006649565883003,7.637018240056929,1.5195884229615302,3.88233676785603,7.9873223346658095,8071.0,2.25100656971335,58.88939762968489,1142.7087273459101,18651.410816783,Yes,10504.8136568693,7.6739427695080495,,63.383152987807996,132057.529589,60.0,45_and_up,1.0,328.421020706301,8.0,Car,Services_or_Retail,530.342527037437,0.0,Yes
Greens,6.0,168.421020954356,16910.7761691667,Environment,56.140340318118604,No,301.223257168409,Yes,Male,By_16:00,0.29124699952080796,0.7539150351658459,1.3157393387518799,5.495415299665179,4.21811996027827,4.01057728566229,5517.0,60.5681946035475,500.824612081474,4013.88179584704,60608.8550104046,No,90735.45065914551,22.3791110654886,261.900518308271,74.44701830390841,3217.8781513523,90.0,30-45,1.0,816.127317286335,15.0,Public_or_other,Industry_or_other,670.525681392334,1.0,Yes
Browns,7.0,598.6284797033741,94867.241431651,Environment,199.542826567791,No,475.422960892165,Yes,Female,After_16:00,0.0841001479420811,0.7319101018365469,4.81176544912159,4.2394873616285595,6.123776878230269,0.10713250143453501,9941.0,15.7441269373521,476.634244154142,,56785.067833092304,No,226026.99174347302,21.831954657202395,52.70154125148371,45.108830835670204,40026.8824612314,90.0,Below_30,1.0,706.342202036512,8.0,Public_or_other,Industry_or_other,459.65817241713603,0.0,Yes
Reds,8.0,163.402254559933,23980.1551086878,Other,54.467418186644295,No,440.26605091716795,Yes,Female,By_16:00,,0.0524532794952393,3.98829699261114,1.01318343309686,3.47496450180188,7.31643014587462,3086.0,67.6887345733121,414.220232316446,5231.1009738045705,52547.7746928521,Maybe,193834.195590198,20.3524011437581,106.15449870906099,20.5531282816082,3031.16706210544,50.0,Below_30,1.0,676.07771074053,10.0,Foot_or_bicycle,Industry_or_other,518.505793128024,0.0,Yes
Purples,4.0,804.031221796038,112360.69428188901,Financial,268.010407265346,No,419.240041565421,Yes,Female,By_16:00,0.36738541233353295,0.789227431407198,8.85557487141341,1.5967605356127,0.805288238916546,0.8536401786841451,6093.0,83.35832823067899,376.49355380060405,4945.38752325542,47940.4516745792,No,175762.212451776,,151.672027402722,80.2773197880015,72107.58880980201,60.0,30-45,0.0,613.243999618798,12.0,Foot_or_bicycle,Student_or_Unemployed,464.951594083425,0.0,Yes
Greys,5.0,196.91258543999402,33514.6122442403,Military,65.6375284799979,No,510.601374249693,No,Female,After_16:00,0.772375436732545,0.626345217460766,3.4227858227677594,8.392037583980711,,3.5556054092012297,8803.0,67.2438803594559,383.894091404733,5873.8019253064,49289.076663372594,Maybe,260713.763385675,19.5932154432276,135.825180388271,66.95199252571909,4383.92267344253,30.0,45_and_up,3.0,611.7240803142109,7.0,Public_or_other,Industry_or_other,430.31852124996396,0.0,Yes
Blues,8.0,1066.71244587498,150141.916687851,Social,355.570815291661,Yes,422.25601829749496,Yes,Female,By_16:00,0.581387636484578,0.8470157175324861,6.97818250162527,3.5974410106428,3.5066364728845696,3.36870631435886,8618.0,37.1046540560201,0.4793510890222029,4223.518885153,,Yes,178300.144988455,0.6923518534836189,550.75317738833,96.8470259569585,126796.175502468,70.0,45_and_up,3.0,401.931965789653,10.0,Car,Industry_or_other,718.549895959566,0.0,Yes
Browns,10.0,941.390448811061,99835.8076934627,Social,313.796816270354,No,318.154304049562,Yes,Male,By_16:00,0.567180630983785,0.8085291897878051,0.12324453098699499,6.35930196847767,7.9977326025255,3.56893344549462,5431.0,92.5951721379533,387.59235035122003,3956.7277411980604,45922.219179262,No,101222.161185261,19.6873652465539,230.690062845525,32.201240491122,98792.2387176805,70.0,30-45,4.0,587.305240988921,6.0,Car,Public_Sector,413.31339053573504,3.0,No
Greens,4.0,158.368194878766,16616.932968665602,Healthcare,52.789398292922,No,314.777843771969,Yes,,By_16:00,0.43962856358848496,0.390351207228377,8.03312393371016,9.72325315931812,8.3692567422986,7.81350371660665,6838.0,,535.040849617098,4217.860136953879,63397.66558818139,No,99085.09092973,23.130950037062803,249.041360285262,32.626801473088605,2849.5099704216805,80.0,Below_30,2.0,844.387902830195,13.0,Public_or_other,Student_or_Unemployed,662.746707595221,0.0,No
Purples,7.0,243.271865314128,34582.1644799518,Healthcare,81.09062177137609,No,426.463180630819,Yes,Female,By_16:00,0.11926501407288,0.334578823531047,5.91219186084345,4.50473536271602,8.97937711561099,0.823113028891385,8054.0,52.7559787966311,489.6390030467,5243.90981240159,59322.77884672,No,181870.84443375398,22.1277880287818,96.0706489510845,44.4231936708093,6666.779561039761,80.0,45_and_up,2.0,763.7949975933749,10.0,Motorcycle_or_truck,Industry_or_other,560.947153576526,2.0,No
Purples,1.0,175.181442736884,24964.1424525625,Education,58.39381424562801,No,427.51347510120104,Yes,Male,By_16:00,0.801729151513427,0.380472282180563,5.671339235268531,5.85121635347605,6.19102410739288,2.23428571363911,9879.0,64.8877239320427,458.97097824080805,5193.076707493629,56589.4625819279,No,182767.77139310603,21.4236079650653,96.134840281509,81.6191284451634,3478.2313563985304,,45_and_up,1.0,729.826428925604,12.0,Motorcycle_or_truck,Hightech,548.002401997513,1.0,No
Browns,1.0,376.345044224437,61552.6436674639,Financial,125.44834807481199,No,490.661253113962,Yes,Male,By_16:00,0.36967890709638596,0.4245903566479679,4.23056344036013,6.5631390246562695,9.8295304691419,7.530039115808901,9785.0,69.1315496340394,447.66381994033304,5801.940171020289,54646.9575387965,No,240748.46530736398,21.158067490683898,68.8816913985319,21.687504951842104,15872.7363827741,60.0,30-45,1.0,680.063794575794,5.0,Motorcycle_or_truck,Services_or_Retail,456.200462636196,0.0,No
Greens,1.0,310.735381916049,31472.999765576,Education,103.578460638683,No,303.856608521772,Yes,Female,By_16:00,0.690051150741056,0.926499081542715,6.76802397705615,8.68473007343709,7.44409928563982,0.39490875788033003,7372.0,44.7897703619674,525.2724014638279,4089.1108881453706,61624.307445437305,No,92328.8385423531,22.9188219911894,235.407267972767,17.3061241162941,10842.075968917901,100.0,Below_30,2.0,816.9776261579029,16.0,Car,Industry_or_other,627.693607976561,0.0,No
Purples,5.0,705.111920369515,102317.901958631,Healthcare,235.037306789838,No,435.32621844633303,Yes,Female,By_16:00,0.7470529330894351,0.247802323196083,6.06322747655213,0.376429683528841,2.0301775215193603,6.491278205066919,5466.0,56.873446749523296,415.187792171298,5183.63776880592,53322.5936355167,No,189508.916466784,20.3761574437208,118.869207551173,12.2623085742816,55487.5728898105,80.0,Below_30,2.0,693.441298890655,12.0,Car,Hightech,552.479328183707,1.0,Yes
Browns,4.0,372.257798609578,37703.2590971478,Social,124.08593286985901,No,303.847972329715,Yes,Male,By_16:00,0.198349982034415,0.44694005372002704,,7.90009279502556,6.91430451814085,7.53880163421854,5266.0,93.7688914593309,361.982479087755,3762.44468147266,42721.898383449,No,92323.5902888791,19.0258371455175,271.008445120242,42.884299112483895,15531.404669053101,70.0,30-45,1.0,543.079561603765,6.0,,Student_or_Unemployed,373.821066383629,0.0,No
Browns,5.0,1015.1332331547801,106254.833321903,Environment,338.377744384925,No,314.012475953596,Yes,Female,,0.860664407256991,0.208445079624653,,5.56531931972131,3.47081898478791,4.9138507363386505,7188.0,10.004619602114,337.865774031133,3815.85630759823,,No,98603.83505450789,,271.76056527472804,86.4871775964275,114847.875639415,90.0,30-45,,528.526650436212,8.0,Public_or_other,Hightech,386.092412425666,0.0,Yes
Browns,7.0,259.981047631124,30489.227330873102,Financial,86.6603492103746,No,,Yes,Female,After_16:00,0.46600282005965704,0.6172592721413821,6.1353231058455995,0.0673031713813543,4.9423077097162595,1.71676816418767,3776.0,42.1219939133152,369.939029846703,4258.12228657255,45309.3684356621,No,123780.424399685,19.2337991527078,211.59528143342098,47.95861637685449,7606.67647447445,60.0,30-45,1.0,579.719544396721,5.0,Car,Hightech,423.183950531792,0.0,No
Browns,6.0,270.535496108853,29463.873576864,Financial,90.17849870295099,No,326.72836652469,Yes,Male,After_16:00,0.443251726450399,0.5071154998149721,2.03291189623997,3.04058115230873,2.8182852896861696,7.1601215004920995,3056.0,54.41373931244021,375.70228303196296,4018.6882313108204,45104.2775009122,No,106751.42549189199,19.3830411192868,230.39538706539398,49.899865221232204,,60.0,30-45,0.0,577.189948499397,6.0,Public_or_other,Industry_or_other,412.770114236322,0.0,No
Purples,8.0,309.824326675769,43676.6041487756,Environment,103.27477555859001,No,422.916476095337,Yes,Female,After_16:00,0.156372172757983,0.5072221152950079,5.460832305252549,0.929545313119888,5.062093506567179,7.0365584641695,8198.0,99.5344598777592,418.988818338646,5067.1423976306605,51806.1184536271,No,,20.4692163586847,113.18583541998699,99.8614993644878,10778.954042235699,90.0,30-45,2.0,660.630125264634,15.0,Motorcycle_or_truck,Hightech,482.497082300636,0.0,No
Purples,2.0,384.675599486203,51390.1618663999,Education,,No,400.78051689558504,Yes,Female,By_16:00,0.0416919246781617,0.78820138075389,4.838803212624041,9.721820685081179,5.02455462701619,1.2911301292479,5643.0,49.211547151207895,394.20092887364,4796.2070267031295,49233.637538624294,No,160625.022723092,19.854493921368,147.494311211269,63.5310708079487,16579.9270709476,100.0,Below_30,1.0,631.473984230359,14.0,Car,Industry_or_other,473.23019310905,1.0,No
Reds,7.0,873.625592991343,109213.72738458401,Other,291.208530997114,No,375.03615368213997,Yes,Female,After_16:00,0.134279974736273,0.781212102388963,8.28606352675706,1.16671616444364,6.65495417546481,6.49048045976087,5371.0,51.1846150737256,419.229716137938,4588.82096909728,50846.9979360229,Maybe,140652.116568694,20.4750999054446,150.822804605203,8.0570058664307,85103.6170564944,50.0,Below_30,1.0,652.4844040747811,8.0,Public_or_other,Industry_or_other,475.348088364846,0.0,Yes
Yellows,4.0,1622.9212694934301,331842.190044326,Social,540.97375649781,Yes,613.4164292786161,No,Female,After_16:00,0.632967148907483,0.981928790453821,7.357499373611059,4.80461689876392,1.93564369808882,2.16683682287112,3925.0,11.6501055890694,535.043617274992,7204.2515273361405,68520.0772230576,Yes,376279.715708927,23.1310098628441,203.035176529635,37.0405643247068,293203.57897585,70.0,Below_30,3.0,875.239779851914,13.0,Public_or_other,Services_or_Retail,664.717762753119,1.0,No
Purples,3.0,798.869627586002,104051.005616335,Social,266.289875862001,No,390.743377980535,Yes,Male,After_16:00,0.11312523344531698,0.770949821453542,6.09908108133823,4.06968644820154,4.39196346327662,5.96203267807141,6585.0,32.2056594537571,505.173507632873,4917.78079507109,58920.142170977,No,152680.38743563902,22.476065216867298,,23.7503504613414,71186.58786246179,70.0,30-45,2.0,751.6353671606411,9.0,Foot_or_bicycle,Public_Sector,515.809744986003,,No
Browns,10.0,236.6420977121,27929.809399242004,Healthcare,78.88069923736658,No,354.076595026066,Yes,Female,After_16:00,0.794770315289497,0.148045263951644,1.5577020845376,7.000094901304691,3.5523191303946096,0.417782063595951,5468.0,18.7387650134042,392.441290400394,4325.64853106145,46763.129912829805,No,125370.23514525301,19.8101310041199,203.99190826184503,1.2391070136800402,6311.04541141325,80.0,30-45,1.0,591.833615761986,8.0,Motorcycle_or_truck,Hightech,406.45758979805,0.0,Yes
Purples,2.0,1028.7716110804,139267.771047229,Environment,342.923870360134,No,406.11862598241305,Yes,Male,By_16:00,0.8702570039313291,0.10057923337444699,1.2629600916989099,4.13860630244017,2.9202603455632903,7.20032591605559,6645.0,21.601331653073398,499.351439713386,5059.8891392509,58761.071576979804,No,164932.338369843,22.3461728202703,95.55239946774759,98.9052944583818,117949.704733134,90.0,Below_30,4.0,748.918153083939,15.0,Car,Industry_or_other,517.779989487301,0.0,Yes
Yellows,1.0,18.0526444121265,3436.98509140965,Environment,6.0175481373754796,Yes,571.160381761179,No,Male,After_16:00,0.102035087533295,0.359116008272395,3.43260752735659,7.2253927378915295,4.33684387942776,0.491895014420152,7050.0,51.6911635873839,591.359644474612,6894.323106561011,71360.2547730404,Yes,326224.181693575,24.3178873357578,169.340289628858,30.8350619161502,52.22843372300671,90.0,Below_30,0.0,901.117038314821,14.0,Foot_or_bicycle,Services_or_Retail,623.554640223106,0.0,Yes
Greys,4.0,64.7581268937465,10760.0905512226,Foreign_Affairs,21.5860422979155,No,498.47444949469497,Yes,Female,After_16:00,0.7280623093247409,0.32848196150735,7.27311173686758,5.9372552298009404,0.856452831067145,6.92419432336465,5886.0,61.5675882436335,437.861605244954,5860.46770543686,52917.388474069005,Maybe,248476.77679903898,20.9251428966436,109.93679299868299,84.9237137241289,497.54326438531194,40.0,Below_30,1.0,648.58363777999,6.0,Public_or_other,Industry_or_other,409.321496220123,0.0,Yes
Purples,6.0,482.76214200898596,64273.24763897651,Social,160.920714002995,No,399.409411256901,Yes,Male,After_16:00,0.694075238890946,0.12467135000042599,1.91155750770122,1.15476434817538,4.00677209021524,0.0515966187231243,5082.0,81.23775273561479,374.128462046054,4742.351036661121,48294.060269465896,No,159527.877800585,19.3424006277932,161.15958812465598,75.1559645636007,26066.396909236802,70.0,Below_30,2.0,628.261411628318,9.0,Foot_or_bicycle,Student_or_Unemployed,503.20970932235804,1.0,No
Purples,6.0,61.9820927376105,8701.29933214097,Education,,No,421.152252908414,Yes,Male,After_16:00,0.9720616885460909,0.9212396671064201,3.02795969648287,4.0476726973429304,4.3219837406650194,4.41685282392427,3993.0,66.3980962475762,408.669933471713,5028.86239602757,50941.109710656696,No,177369.220129833,20.215586399402603,121.980078432168,68.2532016420737,457.525122038509,100.0,Below_30,3.0,650.960050925744,13.0,Public_or_other,Public_Sector,482.083771020721,0.0,Yes
Greens,10.0,129.78848518153998,12925.4894311623,Education,43.262828393846796,No,298.766629714869,Yes,Male,By_16:00,0.864089460344985,0.978691954165697,0.960883600637317,8.45421256963164,4.56064065219834,4.74662732100114,5031.0,35.7030275976285,567.4243651769381,4122.51502750257,65844.1235077927,No,89261.49903118161,23.8206709640375,270.86775378607604,92.20556525979191,1924.9351490292802,100.0,Below_30,2.0,874.713843554316,13.0,Motorcycle_or_truck,Services_or_Retail,668.31050384717,0.0,Yes
Browns,5.0,425.53459297385103,43608.4476524237,Environment,141.844864324617,No,307.437621094439,Yes,Male,After_16:00,0.668637208174914,0.5515381891746071,4.459527165163309,8.796538745518768,5.17522688489407,9.985150462016462,4206.0,94.78452883195129,350.515628576645,3775.4074680976896,42193.115586604,No,94517.89086420811,18.7220626154451,268.246091166683,1.65808177553117,20271.8103995936,90.0,30-45,1.0,540.2388222168361,9.0,Public_or_other,Industry_or_other,388.061988776822,2.0,No
Purples,1.0,694.369153182298,111152.94763218699,Healthcare,231.45638439409902,No,480.232800331521,Yes,Female,By_16:00,0.401423287345096,0.737583255628124,6.58465062500909,7.994675356894731,2.60777752380818,5.97286551492289,6219.0,86.4410667913035,417.66648706591303,5637.66097744703,52325.762599678,No,230623.542514254,20.436890347259602,90.7588773836552,16.6764703346416,53813.514261183096,80.0,Below_30,2.0,657.585858148324,14.0,Foot_or_bicycle,Industry_or_other,467.32547951170096,0.0,Yes
Yellows,6.0,1221.15765624122,225701.26827997898,Environment,407.052552080408,Yes,554.476976317778,No,Female,By_16:00,0.7154818624258041,0.6219358181115239,3.3812018716707795,2.44786685099825,0.4834730946458879,6.58963468391448,9915.0,50.5227947141975,547.853804022042,6640.47737122187,62881.965089861,Yes,307444.717266506,23.406277021817104,109.020373438555,54.5814457116649,166108.832707253,,45_and_up,4.0,757.810733658036,14.0,Foot_or_bicycle,Student_or_Unemployed,418.58922481284105,0.0,Yes
Purples,9.0,542.094671891932,61716.194938874,Social,180.698223963977,No,341.542897240525,Yes,Female,By_16:00,0.9183974093757571,0.420370117761195,7.7411073166877005,8.519560354761781,4.94111028499901,2.7838516724295896,6189.0,6.17658044211566,376.46439525239305,4168.35776291003,47291.312886093096,No,116651.550655452,19.4026904127338,201.004155707047,1.17521467618644,32842.5463676997,70.0,30-45,1.0,620.101202251482,12.0,Public_or_other,Public_Sector,494.25791360055297,4.0,Yes
Purples,1.0,,65247.3743968092,Environment,147.27067460472298,No,443.04390247368696,Yes,Male,By_16:00,0.883327129296958,0.11525366688147198,3.62632661359385,6.410798011347651,,8.22734988294542,4725.0,12.189155165106099,410.184730781245,5250.80848629936,52031.8062701251,No,196287.899519114,20.2530178191114,106.65680563769399,79.4966159854084,21845.922273135,90.0,Below_30,0.0,667.498505897724,15.0,Foot_or_bicycle,Public_Sector,508.055715894469,0.0,No
Oranges,9.0,939.9815824693441,156328.894324561,Military,313.327194156448,No,498.93177879256797,Yes,Male,After_16:00,0.8125292742624879,0.201889817370102,9.293447178788481,3.55174458120018,1.1627126135863401,0.7902343245223159,5849.0,40.59942106250671,336.865785494625,5663.049358914929,44614.0984649451,Maybe,248932.91988911602,18.3539038216567,191.735040769247,71.9365509226918,98497.257792109,30.0,30-45,5.0,552.7027193005371,7.0,Car,Hightech,399.26066895223704,0.0,Yes
Greys,10.0,161.641034050453,21398.9642264894,Foreign_Affairs,53.8803446834842,No,397.157151688542,Yes,Male,After_16:00,0.959884686628357,0.7790672341361641,1.45164762157947,7.6643444714136395,,8.32477509276941,5006.0,17.9668535711244,481.330614486831,4934.23274585908,54611.0077632811,Maybe,157733.803137355,21.9392482662199,140.142538507615,87.61560327839109,2966.9718878945396,40.0,Below_30,3.0,676.236899198945,10.0,Motorcycle_or_truck,Services_or_Retail,406.64726198388496,0.0,No
Greys,5.0,575.702319373647,95189.04630071891,Military,191.90077312454898,No,496.032635777546,Yes,Female,By_16:00,0.17958750319667202,0.29328220384195397,5.0106961792334905,9.43314378149807,7.37517297733575,5.07667859550565,4258.0,84.57835107110441,533.650409641396,6027.62717705825,60948.63964128571,Maybe,,23.1008746510039,80.36002550723941,7.40078368689865,37027.8074989242,30.0,30-45,1.0,743.4549814236141,8.0,Foot_or_bicycle,Hightech,427.132698337205,1.0,No
Reds,1.0,103.118642924359,13566.8598849944,Foreign_Affairs,34.3728809747862,No,394.69661838779604,Yes,Female,After_16:00,0.919709126465023,0.9558160149026659,,,5.24709605146199,6.897443986963481,8412.0,31.809968571178604,436.504234389898,4819.97465265776,53904.17985675269,Maybe,155785.42056676198,20.8926837526895,127.487172378608,76.47684302646671,1225.86782748161,40.0,30-45,4.0,699.1495291585651,10.0,Car,Hightech,533.652112737754,0.0,Yes
Oranges,10.0,279.742933742425,30717.447957426,Military,93.24764458080851,No,329.417950399875,Yes,,By_16:00,0.0757986730895936,0.754862427012995,0.233429688960314,2.06488271709532,6.248543607071039,8.97145287133753,4722.0,92.7322909468785,,4230.1399803931,54517.2641678379,Maybe,108516.186045655,21.632850903132802,173.56369209655702,9.98945224564523,8798.370864449591,30.0,Below_30,2.0,703.661834531925,5.0,Foot_or_bicycle,Industry_or_other,499.075650228961,2.0,No
